time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2002-10-24 01:16:32,Annoying TV Salesman,2002-10-24 01:15:45 Red Leader: Reminds me of our last microwave.,2002-10-24 01:15:51 Red Leader: [tongue],Rebellious household appliances plot the downfall of mankind! Film at 11!,"2002-10-24 01:18:15 Red Leader: Oh, lovely... ""AP is now reporting that two men have been arrested in connection with the sniper investigation... Uh... Uh... Okay, we're not ready to report that now..."" from MSNBC... [tongue]","2002-10-24 01:22:13 Null Handle: Somewhere out there, there's a gun control activist that's laughing their ass off about this.",
2003-05-08 18:01:13,Ant Annihilator Brian,2003-05-08 18:01:02 Any Annihilator Brian: WAAAA!!! DIIIIIE!!! Stupid fat-eating ants won't go into the traps!,"2003-05-08 18:01:05 Psi-Amy: *snaps her fingers, and a new coffeetable appears*",*Fixes his name*,2003-05-08 18:01:14 Jester: *tried to get the bump in his head out from the twak*,2003-05-08 18:01:25 Jester: tried=tries,
2003-05-08 18:20:37,Ant Annihilator Brian,2003-05-08 18:19:16 Genitive Absolute: Vav's Italian?,2003-05-08 18:19:23 Nadia: Poor Vav...,"*Surveys the destruction* Take that, vile spawn of... Antor!","2003-05-08 18:20:43 Vavalion: Nope, just a Mario impersonator. Why else would I have red and blue colors and have a mushroom eating obsession? And fire spitting, but I don't really do that.",,
2001-11-17 22:17:11,Anthax,2001-11-17 22:16:44 Darrow: Puppyrax.,2001-11-17 22:16:52 Echo: *Crono feels squeezed again* You're my best friend!,*all the Anthrax viruses in the supermodel bodies run in ferar as the S-Model cells gab them away from the Supermodels. Anthrax run slike scared little children...*,2001-11-17 22:17:35 Anthax: Eeee!!! Eeee!!! Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee!!!!!! *all run away*,"2001-11-17 22:17:42 Vavalion: No, something more like Basket Full of Puppies. I don't remember, I just glanced at the school paper and saw that. [tongue]",
2001-11-17 22:17:35,Anthax,2001-11-17 22:16:52 Echo: *Crono feels squeezed again* You're my best friend!,2001-11-17 22:17:11 Anthax: *all the Anthrax viruses in the supermodel bodies run in ferar as the S-Model cells gab them away from the Supermodels. Anthrax run slike scared little children...*,Eeee!!! Eeee!!! Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee!!!!!! *all run away*,"2001-11-17 22:17:42 Vavalion: No, something more like Basket Full of Puppies. I don't remember, I just glanced at the school paper and saw that. [tongue]",2001-11-17 22:18:12 Enemy mastermind: No!!! My lovlies!!!! Mr. Soul.......I keel you!!!! *draws a funny hat*,
2002-11-16 18:29:44,Anti-Antifeak Kill Bot Kill Bot,2002-11-16 18:29:09 Anti-Antifeak Killbot Killbot: Test.,2002-11-16 18:29:13 Anti-Antifeak Killbot Killbot: :-/,Test.,2002-11-16 18:30:02 Anti-Antifeak Kill Bot Kill Bot: I suppose I could just use this.,2002-11-16 18:30:28 Janus: I doubt you nead to space the second one.,
2002-11-16 18:30:02,Anti-Antifeak Kill Bot Kill Bot,2002-11-16 18:29:13 Anti-Antifeak Killbot Killbot: :-/,2002-11-16 18:29:44 Anti-Antifeak Kill Bot Kill Bot: Test.,I suppose I could just use this.,2002-11-16 18:30:28 Janus: I doubt you nead to space the second one.,2002-11-16 18:30:34 Janus: Need. Feaky.,
2002-11-14 08:59:09,Antifeak Killbot,2002-11-14 08:58:23 Cecil: *,2002-11-14 08:58:41 Cecil: Hmm. . .,,2002-11-14 08:59:52 Cecil: There.,2002-11-14 09:22:24 Cecil: For he is the Alpha and the Omega. . .,
2002-11-15 05:06:49,Antifeak Killbot,,,,2002-11-15 05:07:07 Cecil: Har har.,2002-11-15 05:26:05 Cecil: Feaky.,
2002-11-15 06:40:27,Antifeak Killbot,,2002-11-15 06:39:59 K'van Cetre: so much death,,2002-11-15 06:45:59 K'van Cetre: ...,2002-11-15 06:47:34 K'van Cetre: hello?,
2002-11-15 09:21:06,Antifeak Killbot,"2002-11-15 08:43:10 Dark Paladin: Well, I'll be around until around 12:15 or so. ^^;;",,,2002-11-15 09:21:27 Aaron: [giggles],"2002-11-15 09:59:11 Aaron: Pfff, ""you can't compare Chikamatsu to Shakesphere"" From what I've read so far, I like Chikamatsu better than Shakesphere. ",
2002-03-26 07:02:06,Aquarilistiil,2002-03-26 04:33:46 K'van Cetre: [url],2002-03-26 05:42:33 Red Leader: .,hello,2002-03-26 07:03:25 Aquarilistiil: what's up everyone?,2002-03-26 07:50:22 Hero: Greetings (if you are still here),
2002-03-26 07:03:25,Aquarilistiil,2002-03-26 05:42:33 Red Leader: .,2002-03-26 07:02:06 Aquarilistiil: hello,what's up everyone?,2002-03-26 07:50:22 Hero: Greetings (if you are still here),"2002-03-26 07:52:09 Hero: Is that a joke, K'van?",
2004-06-02 15:24:16,Aramdillo,2004-06-02 14:55:28 Nadia: [feak] I'm gonna stick with Hotmail...,2004-06-02 15:18:56 Nadia: ~kicks the server yet again~,[dead],"2004-06-02 15:25:24 Nadia: Yoody hoody, Army!",2004-06-02 15:26:10 Vavalion: [poke][dead],
2004-06-02 15:26:49,Aramdillo,"2004-06-02 15:25:24 Nadia: Yoody hoody, Army!",2004-06-02 15:26:10 Vavalion: [poke][dead],[dead],2004-06-02 15:31:21 Aramdillo: I always got paid on Monday atWendy's.,2004-06-02 15:34:14 Nadia: [red]@all the ice creams on Food 911,
2004-06-02 15:31:21,Aramdillo,2004-06-02 15:26:10 Vavalion: [poke][dead],2004-06-02 15:26:49 Aramdillo: [dead],I always got paid on Monday atWendy's.,2004-06-02 15:34:14 Nadia: [red]@all the ice creams on Food 911,2004-06-02 15:34:39 Nadia: What is with the stupid server today? [disgust],
2005-05-25 04:16:30,Aries,2005-05-25 04:12:46 Drew: ?,2005-05-25 04:14:53 Red Leader: [dwa],Hahahaha! *Summons Cyclops on Red and Man*,2005-05-25 04:16:47 Red Leader: [dwa][dwa],2005-05-25 04:16:54 Vavalion: Uwaoooooooooo! [gau],
2006-10-14 01:58:05,Aries,2006-10-14 01:56:12 Vavalion: NO [poke][army],2006-10-14 01:56:56 Armadillo: No battle. [why],/me headbutts Vav,2006-10-14 01:58:15 Astos: /me freezes Vav,2006-10-14 01:58:28 Aurus: /me hits Vav in the face with a gold brick,
2007-02-18 21:22:24,Aries,2007-02-18 21:21:51 Janus: Okay then. All in favor?,2007-02-18 21:22:24 Alazlam: Aye!,Aye!,2007-02-18 21:22:24 Armadillo: Aye!,2007-02-18 21:22:26 Astos: Aye!,
2004-08-01 17:43:29,Armadillo Corpse,2004-08-01 17:43:02 Bunny Slippers: Yes... [disgust],2004-08-01 17:43:17 Bunny Slippers: ~gets out her twakking stick~,[dead],2004-08-01 17:43:35 Panties: He said you were pretty. ,,
2004-08-01 17:44:18,Armadillo Corpse,2004-08-01 17:44:05 Bouncy Ball: [dwapoke][dead],2004-08-01 17:44:05 Bunny Slippers: [dwapoke][dead],{web.mit.edu/roadkill/www/images/dead.armadillo.gif},2004-08-01 17:44:22 CD Case: [dwapoke] [dead],"2004-08-01 17:44:35 CD Case: LOL, good job Janus.",
2003-02-27 22:20:19,Armadillo's,2003-02-27 22:19:39 Janus: If I'd thought about it I would've gotten it right.,2003-02-27 22:20:08 Randofu: AHHHHHH! CECIL PUT ALUCARD!!!!,"My first inclination was right on almost all of them, then I thought ""better"" of them. [tongue]",2003-02-27 22:20:31 DM Cecil: Stop saying things I want to respond to.,2003-02-27 22:20:39 Vavalion: Well you did have a feud with him didn't you?,
2003-02-27 22:22:35,Armadillo's,"2003-02-27 22:22:25 Randofu: I really barely even remember the storyline at this point, but I remember I was created with Man's character (Richard?) as beings of dark and light, and something about Man leaving let me have the Light Hawk Blade and the Dark Something or other... And there was something else too. It was a long time ago, maybe DP has it somewhere.",2003-02-27 22:22:27 Red Leader: [WISHES NADIA WOULD GO TO BED AND -LEAVE- -HIM- ----ALONE----],"I REALLY ought to go to bed, but I'm embroiled in making my own quiz now!",2003-02-27 22:23:01 Janus: LOL,2003-02-27 22:23:06 Vavalion: Richard? I thought Man was Cecil...,
2003-02-27 22:32:07,Armadillo's,2003-02-27 22:26:58 DM Cecil: How much?,"2003-02-27 22:27:22 Vavalion: Uh, I forget.","Ah well, I've done three questions. Time for bed.",2003-02-27 22:34:53 Red Leader: Pht. Bed is for the weak! [tongue],2003-02-27 22:35:07 Armadillo's: *Poof*,
2003-02-27 22:35:07,Armadillo's,"2003-02-27 22:32:07 Armadillo's: Ah well, I've done three questions. Time for bed.",2003-02-27 22:34:53 Red Leader: Pht. Bed is for the weak! [tongue],*Poof*,2003-02-27 22:35:30 Vavalion: Good night Weakling Armadillo.,2003-02-27 22:37:46 Red Leader: [YAWNS IT OFF] Boring..,
2003-06-19 15:15:52,Armadillo's Ghost,2003-06-19 15:13:57 Red Leader: Awwwwwww... No hits today! ,2003-06-19 15:15:13 Red Leader: Did everyone die or something? ,"No, I'm still alive!",2003-06-19 15:16:05 Vavalion: Did they?,2003-06-19 15:16:40 Red Leader: I think they did.,
2003-06-19 15:18:15,Armadillo's Ghost,2003-06-19 15:17:03 Red Leader: Argh! A ghost! [THROWS A GHOST TRAP UNDER ARMY'S GHOST AND OPENS IT[,2003-06-19 15:17:16 Vavalion: *Climbs the End of the World* I love this music.,,2003-06-19 15:19:33 Red Leader: [HITS ARMY WITH THE PARTICLE THROWER] Miiiiiiiine!!!!,2003-06-19 15:21:51 Vavalion: Raaaaaaaaar.,
2003-07-23 22:03:37,Armadillo's Ghost,2003-07-23 22:01:58 Nadia: [sheepy] Baa!,"2003-07-23 22:02:26 Nadia: Actually, I'm going to play SD2 now, but still...","I am the way to the Doleful City, I am the way to eternal grief, I am the way to a forsaken race. Justice it was that moved my great Creator; Divine Omnipotence created me, and Highest Wisdom joined with Primal Love. Beofre me nothing but eternal things were made, and I shall last eternally. Abandon all hope, all you who enter. - The full inscription above te broken gate of Hell",2003-07-23 22:05:19 Vavalion: Army went to Hell?,2003-07-23 22:05:32 Nadia: That's so sad...,
2003-02-27 22:04:23,Armadillo's Pulsing Brain,2003-02-27 22:02:56 Armadillo: *Cuts off his thumb* OOOOOWWW!!!,"2003-02-27 22:03:40 Janus: Get some spam running through the IV, stat!",I just cut myself when I picked up a broken jar. Then I made a ham sandwich for tomorrow.,2003-02-27 22:05:37 Janus: DM Cecil=illithid?,2003-02-27 22:05:50 Psi-Amy: Goodnight.,
2003-02-27 22:12:15,Armadillo's Pulsing Brain,"2003-02-27 22:11:40 DM Cecil: No, you said a ""steal bar"".",,"Yes, Cecil. A stolen steel bar.",2003-02-27 22:12:18 DM Cecil: Here. Eat some silica gel. It'll make you feel REAL sleepy.,2003-02-27 22:12:34 Armadillo's Pulsing Brain: Not many people just have steel bars lying around.,
2003-02-27 22:12:34,Armadillo's Pulsing Brain,"2003-02-27 22:12:15 Armadillo's Pulsing Brain: Yes, Cecil. A stolen steel bar.",2003-02-27 22:12:18 DM Cecil: Here. Eat some silica gel. It'll make you feel REAL sleepy.,Not many people just have steel bars lying around.,2003-02-27 22:12:45 DM Cecil: Unless you live in River City.,2003-02-27 22:12:59 Randofu: [url],
2003-02-27 22:16:43,Armadillo's Pulsing Brain,2003-02-27 22:16:36 Vavalion: Vav got 40,2003-02-27 22:16:41 Vavalion: Hallo Yawnxx0r.,20.,"2003-02-27 22:16:45 Vavalion: Good night, Janus.",2003-02-27 22:16:59 DM Cecil: 70.,
2002-02-18 20:22:41,Arron,2002-02-18 20:22:27 Drrk Paladin: Exactly!,2002-02-18 20:22:38 Vavalion: LOL,"""Don't werr undrrwerr!"" ",2002-02-18 20:22:45 Hero: Who is Hrro?,2002-02-18 20:23:00 Arron: wrrr=werr,
2002-02-18 20:23:00,Arron,"2002-02-18 20:22:41 Arron: ""Don't werr undrrwerr!"" ",2002-02-18 20:22:45 Hero: Who is Hrro?,wrrr=werr,2002-02-18 20:23:03 Soul: Any suggestions on how to make the gorrs gonnrrs?,2002-02-18 20:23:07 Vavalion: Hrro is your son.,
2001-12-20 14:54:13,Asako,2001-12-20 14:49:48 Vavalion: Yes there is.,"2001-12-20 14:54:06 Vavalion: Hello, Asako.",Hello!,2001-12-20 14:54:39 Asako: Asako is a cute name isn't it ? it's my friends [smile],2001-12-20 14:56:19 Hero: Greetings,
2001-12-20 14:54:39,Asako,"2001-12-20 14:54:06 Vavalion: Hello, Asako.",2001-12-20 14:54:13 Asako: Hello!,Asako is a cute name isn't it ? it's my friends [smile],2001-12-20 14:56:19 Hero: Greetings,2001-12-20 14:58:26 Hero: Why can't I post a simple observation without it turning into a flame war on this message board... God some people are soo.... People suck...,
2001-12-20 15:04:06,Asako,"2001-12-20 15:03:28 Hero: Not one person could come up with a good responce, only FUCK YOU, BLAH BALH and so on.","2001-12-20 15:03:45 Aaron: LOL, post the thread.",that sounds like a normal chat,2001-12-20 15:04:08 Aaron: Some people seem to think that they prove themselves right by being insulting. ,2001-12-20 15:04:38 Aaron: Or that something is right just because they think it.,
2001-12-20 15:11:45,Asako,2001-12-20 15:04:38 Aaron: Or that something is right just because they think it.,"2001-12-20 15:05:07 Hero: Thanks, I will",I have to go ( those faces are crazy) ! bye !,"2001-12-20 15:13:54 Vavalion: See ya, Asako.","2001-12-20 15:14:26 Hero: Almost done with your cc, Vav. [animesmile]",
2005-07-08 18:59:32,Astos,"2005-07-08 18:59:07 Vavalion: Right, I knew it was an A-person.","2005-07-08 18:59:23 Vavalion: LOL, oh yeah. Hurty place.",/me kicks Vav in the hurty place,2005-07-08 18:59:42 Vavalion: [cry]...[dead],2005-07-08 19:01:41 Armadillo: Ass toes!,
2006-10-14 01:58:15,Astos,2006-10-14 01:56:56 Armadillo: No battle. [why],2006-10-14 01:58:05 Aries: /me headbutts Vav,/me freezes Vav,2006-10-14 01:58:28 Aurus: /me hits Vav in the face with a gold brick,2006-10-14 01:58:36 Chadarnook: /me heals Vav,
2007-02-18 21:22:26,Astos,2007-02-18 21:22:24 Aries: Aye!,2007-02-18 21:22:24 Armadillo: Aye!,Aye!,2007-02-18 21:23:04 Aurus: Aye!,2007-02-18 21:23:10 Chadarnook: Aye!,
2006-10-14 01:58:28,Aurus,2006-10-14 01:58:05 Aries: /me headbutts Vav,2006-10-14 01:58:15 Astos: /me freezes Vav,/me hits Vav in the face with a gold brick,2006-10-14 01:58:36 Chadarnook: /me heals Vav,2006-10-14 01:58:49 Armadillo: [poke]Chadarnook,
2007-02-18 21:23:04,Aurus,2007-02-18 21:22:24 Armadillo: Aye!,2007-02-18 21:22:26 Astos: Aye!,Aye!,2007-02-18 21:23:10 Chadarnook: Aye!,2007-02-18 21:23:14 Crazy Man: Aye!,
2002-02-27 17:26:16,Avera,,"2002-02-27 17:25:54 Nadia: ROTFLOL, I meant a summon creature he forgot! ^^;;;;;",LOL @ Cecil,"2002-02-27 17:26:25 Vavalion: I wants chicken, I wants liver, Meow Mix, Meow Mix, please deliver!",2002-02-27 17:26:32 Avera: LOL! Avera almost reminds me of Citilda in orange. ,
2002-02-27 17:26:32,Avera,2002-02-27 17:26:16 Avera: LOL @ Cecil,"2002-02-27 17:26:25 Vavalion: I wants chicken, I wants liver, Meow Mix, Meow Mix, please deliver!",LOL! Avera almost reminds me of Citilda in orange. ,"2002-02-27 17:26:35 Janus: So, uh, Cecil...why do you need a lance? [tongue]",2002-02-27 17:26:44 K'van Cetre: *gau turns into a chicken*,
2005-09-18 05:51:24,Awesome Anime That Does Badly At The US Box Office,"2005-09-18 05:33:06 Warm & Fuzzy Romantic Comedy With Animal Sidekicks: No, sorry... [laugh]","2005-09-18 05:34:13 Pretentious and Meaingless Art Film: [bounce] This is a glass of strawberry wine, like the kind all the high school girls drink out behind Old Man Boone's barn.",[YAWN],"2005-09-18 05:51:42 Warm & Fuzzy Romantic Comedy With Animal Sidekicks: xd Hi, schweetie...","2005-09-18 05:57:39 Pretentious and Meaingless Art Film: 15 pounds and 16 turns left, with 12 drunkenness. [eek]",
2005-09-18 07:36:12,Awesome Anime That Does Badly At The US Box Office,2005-09-18 06:38:27 Pretentious and Meaingless Art Film: It's so groovin'!,2005-09-18 07:18:54 Pretentious and Meaingless Art Film: おれは美しい一角獣だぜ！ [bounce],Back.,2005-09-18 07:38:55 Pretentious and Meaingless Art Film: WB,2005-09-18 07:39:43 Pretentious and Meaingless Art Film: Are you beautiful unicorn too?,
2005-09-18 07:39:59,Awesome Anime That Does Badly At The US Box Office,2005-09-18 07:38:55 Pretentious and Meaingless Art Film: WB,2005-09-18 07:39:43 Pretentious and Meaingless Art Film: Are you beautiful unicorn too?,Nope.,2005-09-18 07:44:18 Pretentious and Meaingless Art Film: :(,2005-09-18 07:44:30 Awesome Anime That Does Badly At The US Box Office: Just a confused and sadded human. :(,
2005-09-18 07:44:30,Awesome Anime That Does Badly At The US Box Office,2005-09-18 07:39:59 Awesome Anime That Does Badly At The US Box Office: Nope.,2005-09-18 07:44:18 Pretentious and Meaingless Art Film: :(,Just a confused and sadded human. :(,"2005-09-18 10:14:30 Dark Paladin: Man, I love just responding to Jack Phoenix's posts now. I really hope he snaps back at me, mostly because I have 2x his posts.",2005-09-18 10:14:50 Dark Paladin: I already have around five more responses lined up for his pansy ass. :d,
2003-05-13 18:39:53,B,2003-05-13 18:39:40 Vavalion: I guess I can do it the old fashioned way.,2003-05-13 18:39:46 A: A,B,2003-05-13 18:39:54 Raud: Whirr.,2003-05-13 18:40:04 Vibrator: Vroom!,
2003-05-13 18:40:12,B,2003-05-13 18:40:04 Vibrator: Vroom!,2003-05-13 18:40:10 Ranzeryu: Eat!,"Er, wait, that's not working?",2003-05-13 18:40:15 TheGuyWhoAlwaysHasRuseInEffect: Hi.,2003-05-13 18:40:21 Nadia: ^^;;;;;;;;;;;;,
2003-12-11 20:06:22,Baal,2003-12-11 20:05:07 Vavalion: LOL at Daily Show,2003-12-11 20:05:52 Randofu: *steals the Nemesis too* FUCK YOU BAAL!,:(,2003-12-11 20:06:28 Randofu: What are you going to do without your precious items!?,2003-12-11 20:06:40 Dark Paladin: Get all of them? I only found one.,
2003-12-11 20:07:12,Baal,2003-12-11 20:06:50 Dark Paladin: Apparently the password prompt is due to Microsoft Networking.,2003-12-11 20:06:58 Randofu: [feak] Ow. TOO BAD I'M STILL STRONGER!,*Bies Randy*,2003-12-11 20:07:20 Baal: *Bites him instead*,2003-12-11 20:07:25 Hero: Go to network properties,
2003-12-11 20:07:20,Baal,2003-12-11 20:06:58 Randofu: [feak] Ow. TOO BAD I'M STILL STRONGER!,2003-12-11 20:07:12 Baal: *Bies Randy*,*Bites him instead*,2003-12-11 20:07:25 Hero: Go to network properties,"2003-12-11 20:07:26 Randofu: No, don't Bie meee!!",
2003-07-29 21:50:57,Balor Micah,"2003-07-29 21:50:39 Ilsyn: (Yes, balor are very similar to balrogs, and probably based upon them.)","2003-07-29 21:50:45 Ilsyn: (But you haven't anyway, so.)","You don't think he brought reinforcements, do you?","2003-07-29 21:51:24 Ilsyn: (What language are they speaking, Common?)",2003-07-29 21:51:38 Alias: Probably. You know how these humans travel in packs. I suppose we should tell the women and children to hide in the tunnels.,
2003-07-29 21:53:29,Balor Micah,"2003-07-29 21:52:59 Ilsyn: We were swept south by a tidal wave, we are returning north and saw the statue. We thought we find get directions, that someone might be here...",2003-07-29 21:53:24 Illia: ~looks around while walking!,I think he may actually be telling the truth. Perhaps this one doesn't want to destroy our little town.,2003-07-29 21:53:33 Ilsyn: *stares back and struggles to keep from panickng*,2003-07-29 21:54:40 Alias: I guess we should take him to King Arga. He'll decide whether he is good or not.,
2003-07-29 22:27:36,Balor Micah,2003-07-29 22:27:20 Ilsyn: I...,2003-07-29 22:27:31 Illia: ~nods~ It just changed! I don't know why...,I... I don't know. But I feel.. Angry. I'd like to taste this one's blood.,"2003-07-29 22:27:37 Ilsyn: ...I don't know, but I don't feel the aura now...","2003-07-29 22:27:49 Narok: (Maybe they've lived so long as being good, they actually became good...?)",
2003-07-29 22:30:43,Balor Micah,2003-07-29 22:30:27 Illia: I... was attacking you guys before... I felt so different... ever since I felt that aura... I'm so sorry...,2003-07-29 22:30:32 Ilsyn: ....?!,What in the nine hells was that!?,"2003-07-29 22:31:04 Illia: (Ooooooooooh, shoot...)",2003-07-29 22:31:18 Equinox: ^Turin! Why did I leave him paralyed like that?^ *Runs back at top speed to Turin*,
